7.86983	0.646101	5.1768	-0.202169	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469
8.12022	0.616324	5.00497	-0.270285	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915
8.3479	0.683482	4.95966	-0.0344892	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843
8.62728	0.716157	5.26149	0.0805901	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226
8.86299	0.833888	5.20488	0.408975	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037
9.16065	0.806379	5.27074	0.265733	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245
9.39353	0.901756	5.20792	0.50213	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082
9.68195	0.901925	5.2826	0.429466	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873
9.95409	1.10605	5.27916	0.941531	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794
10.2096	1.0959	5.05528	0.754897	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841
10.4212	1.25421	4.96555	1.09636	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701
10.6657	1.20295	4.77849	0.773496	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298
10.8714	1.32184	4.70688	1.00005	10.7313	1.45265	10.853	1.56549	4.90794	1.39701
11.1603	1.22108	4.95328	0.587837	11.4783	1.42876	11.0979	1.637	4.8844	1.46213
11.4282	1.37871	4.97268	0.938333	11.587	1.61462	11.3416	1.71179	4.85948	1.52832
11.6764	1.28597	4.92548	0.541251	11.4763	1.53917	11.584	1.78992	4.83313	1.59551
11.8877	1.47603	4.84086	0.992749	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366
12.1685	1.40959	5.05986	0.683216	12.136	2.14937	12.0647	1.95639	4.77598	1.73273
12.3959	1.57237	4.99694	1.03784	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265
12.6754	1.47099	5.16095	0.62211	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.8584	1.76284	4.99061	1.34109	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
13.154	1.70244	5.21135	1.00133	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.3409	2.00784	5.04068	1.70301	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.5456	1.95054	4.71333	1.27581	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.7704	2.24242	4.65637	1.89344	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
14.0302	2.11357	4.71378	1.27303	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.2293	2.46788	4.59462	2.06015	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.5285	2.32519	4.90344	1.40538	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.7014	2.60111	4.73146	1.96744	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.9834	2.50342	4.91266	1.43875	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.1568	2.93676	4.71139	2.41649	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.4252	2.81677	4.66117	1.72527	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.5949	3.26045	4.47048	2.68782	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.8751	3.07125	4.60025	1.7942	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
16.0437	3.48562	4.41378	2.66621	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.317	3.30199	4.40793	1.76287	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.4492	3.80066	4.15019	2.86488	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.7503	3.59859	4.42145	1.9246	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.8558	4.08524	4.11271	2.97549	16.6039	4.67344	16.613	4.5849	3.74	3.28438
17.1097	3.87466	4.00071	1.92913	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.1858	4.45819	3.64838	3.23372	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.4749	4.19067	3.9269	2.05858	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.5365	4.7474	3.55466	3.27401	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.8219	4.46137	3.80447	2.03446	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.9061	4.97724	3.49232	3.13815	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
18.1869	4.7163	3.68388	1.97051	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.2406	5.34054	3.29452	3.36924	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.5363	5.09018	3.65363	2.23011	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.531	5.78316	3.13412	3.7823	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.819	5.52694	3.43403	2.5512	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.8316	6.09902	2.99809	3.73709	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
19.1441	5.83812	3.49074	2.53772	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
19.1983	6.43147	3.1169	3.76944	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.4538	6.16095	3.23186	2.46443	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.3844	6.91749	2.5927	4.14936	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.6877	6.64174	3.07592	2.84138	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.6023	7.33532	2.4344	4.3122	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.8903	7.06709	2.93143	3.01606	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.8159	7.67331	2.34863	4.23286	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
20.1078	7.39178	2.74912	2.86385	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
20.0851	8.04979	2.25859	4.21464	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
20.3649	7.78878	2.60274	2.88799	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
20.2976	8.51641	2.01236	4.41964	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.5593	8.25076	2.30657	3.03439	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.4384	8.99177	1.63032	4.5866	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.7166	8.7793	2.20409	3.40828	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.5546	9.55388	1.44143	5.00169	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.8035	9.31034	1.77935	3.59119	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.6418	10.0784	1.05116	5.13153	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.9047	9.88023	1.60359	3.89008	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.7205	10.5866	0.868008	5.23704	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.9254	10.3528	1.05561	3.75311	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.7601	11.0635	0.398922	5.10874	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
21.0359	10.8479	1.21635	3.90421	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.7795	11.6214	0.329759	5.42059	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
21.0028	11.3923	0.66123	3.92538	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.7792	12.0876	-0.0786071	5.22267	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
21.046	11.8587	0.571039	3.84387	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.7551	12.5205	-0.290171	5.08457	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.9954	12.3131	0.376677	3.81928	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.704	13.0395	-0.501047	5.21241	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.9381	12.8251	0.0691557	3.83706	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.6026	13.5412	-0.871157	5.20604	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.8204	13.3458	-0.227948	3.92625	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
20.4245	14.0567	-1.26794	5.28031	19.781	14.773	19.934	14.6897	-1.30687	4.62805
20.6516	13.8586	-0.498008	4.01688	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
20.3478	14.4945	-1.29017	5.13933	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
20.5351	14.28	-0.973271	3.58398	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
20.2173	14.8705	-1.73859	4.64299	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
20.4374	14.667	-0.929388	3.44764	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
20.0231	15.3109	-1.93632	4.67829	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
20.2271	15.133	-1.10827	3.57532	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.8192	15.7168	-2.05741	4.64011	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
20.0163	15.5306	-1.36089	3.41135	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.5669	16.1583	-2.40405	4.60135	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
19.7342	15.977	-1.90655	3.24139	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
19.2188	16.633	-3.06041	4.52176	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
19.4183	16.4913	-1.97725	3.65031	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.885	17.0778	-3.12977	4.72011	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
19.0544	16.9339	-2.25628	3.68446	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.6279	17.4733	-3.12801	4.59368	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
18.7753	17.2947	-2.4958	3.29519	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
18.3488	17.7643	-3.32073	4.08282	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
18.5427	17.6186	-2.41951	3.06517	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
18.0134	18.1566	-3.52519	4.06531	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
18.1605	17.9837	-2.76979	2.91699	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.6858	18.4388	-3.68185	3.71822	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.8394	18.3121	-2.83506	2.80171	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
17.2951	18.7491	-3.89504	3.59447	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
17.4254	18.6178	-3.12961	2.62301	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.8563	19.103	-4.24778	3.53844	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.9637	18.9039	-3.47985	2.39598	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
16.4267	19.3468	-4.47633	3.21821	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
16.561	19.2021	-3.47765	2.43028	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.992	19.6556	-4.55838	3.27559	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
16.0904	19.552	-3.75831	2.44559	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.5941	19.9473	-4.61345	3.12881	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
15.6833	19.7882	-3.84588	2.13561	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
15.1469	20.1653	-4.78756	2.81921	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
15.2264	20.0245	-4.03807	1.89272	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.6575	20.3438	-5.01578	2.48215	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
14.741	20.1936	-4.20465	1.5989	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
14.1334	20.4993	-5.25998	2.19461	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
14.2118	20.3155	-4.4641	1.19594	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.6469	20.5775	-5.37994	1.71891	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
13.7383	20.4297	-4.45451	1.00883	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
13.2377	20.6813	-5.21942	1.50574	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
13.2962	20.53	-4.42879	0.767659	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.7231	20.7817	-5.38004	1.30848	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
12.8043	20.6128	-4.51626	0.526106	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
12.2477	20.7818	-5.3879	0.911669	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
12.3156	20.5887	-4.52727	0.165432	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.7901	20.7727	-5.33958	0.604932	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.8431	20.5645	-4.52085	-0.138483	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
11.3266	20.7083	-5.30269	0.244907	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
11.3774	20.5471	-4.4333	-0.197342	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.7501	20.7719	-5.53838	0.382067	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
10.8142	20.5999	-4.68254	-0.27653	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
10.3355	20.722	-5.34943	0.0554498	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
10.4048	20.5649	-4.4325	-0.364784	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.92206	20.6722	-5.13792	-0.0519449	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
10.0044	20.4894	-4.29485	-0.711447	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
9.36428	20.6238	-5.43225	-0.273452	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
9.45382	20.4112	-4.50271	-0.935196	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.85176	20.4737	-5.49807	-0.634873	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.91463	20.2723	-4.62682	-1.20923	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
8.3708	20.3232	-5.46322	-0.92512	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
8.44815	20.1226	-4.58176	-1.52517	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.8074	20.1938	-5.68696	-1.15539	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.85934	19.9921	-4.78613	-1.5801	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
7.2996	20.0242	-5.64822	-1.30633	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
7.36068	19.8336	-4.73305	-1.69564	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.82931	19.8495	-5.52781	-1.45224	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.89899	19.6638	-4.62333	-1.86766	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
6.34557	19.6714	-5.49131	-1.62346	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
6.38031	19.4451	-4.69754	-2.18982	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.95759	19.407	-5.20881	-2.02707	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
6.03379	19.1794	-4.31379	-2.44669	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.54802	19.1631	-5.05089	-2.20837	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
5.64184	18.9769	-4.11165	-2.41153	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
5.22042	18.9088	-4.69134	-2.28372	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
5.26536	18.6923	-3.97044	-2.72553	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.82209	18.636	-4.63485	-2.54345	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.90634	18.4313	-3.77328	-2.74242	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.53301	18.3491	-4.27365	-2.61751	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
4.58661	18.1193	-3.61763	-3.21425	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
4.03048	18.0392	-4.62662	-3.01977	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
4.12723	17.8381	-3.72043	-3.07684	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.62278	17.7308	-4.5732	-2.96032	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
3.6701	17.503	-3.85426	-3.37177	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
3.25214	17.436	-4.47603	-3.16805	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
3.33578	17.1813	-3.66563	-3.62444	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.91714	17.0352	-4.2993	-3.54576	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.98776	16.8365	-3.50145	-3.45758	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.59013	16.709	-4.10435	-3.36322	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
2.62955	16.4825	-3.4289	-3.47909	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
2.24262	16.2907	-4.00054	-3.50297	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
2.30569	16.0892	-3.28144	-3.56372	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.86765	15.9558	-4.0235	-3.47525	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.93893	15.7029	-3.29355	-3.91082	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.54641	15.5058	-3.90476	-3.91279	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1.59064	15.2977	-3.25004	-3.94213	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1.15582	15.0959	-3.9819	-3.95415	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1.22165	14.9062	-3.25568	-3.86715	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.934465	14.7146	-3.59147	-3.86886	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.99962	14.4646	-2.92227	-4.19781	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.622004	14.2497	-3.54729	-4.21779	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.658612	13.9923	-2.95863	-4.5522	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.490956	13.752	-3.01052	-4.57637	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.537688	13.5075	-2.46807	-4.72034	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
0.182523	13.2729	-3.09722	-4.73241	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
0.215558	13.0591	-2.58329	-4.56253	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
0.0716034	12.8468	-2.62507	-4.53536	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
0.0760733	12.624	-2.25195	-4.43295	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.203671	12.3927	-2.70677	-4.46505	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.204858	12.1884	-2.3364	-4.43588	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.419148	11.9753	-2.60328	-4.43118	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.441447	11.7496	-2.301	-4.47962	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-0.788603	11.4957	-2.93478	-4.56507	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-0.766942	11.2815	-2.47784	-4.4182	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.07682	11.0469	-2.9869	-4.47758	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.06052	10.8105	-2.49571	-4.70594	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.30337	10.5409	-2.81963	-4.79546	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.32092	10.2871	-2.45509	-4.93132	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.50002	10.0674	-2.60869	-4.89692	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.52574	9.85099	-2.32145	-4.78921	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.67043	9.62515	-2.39937	-4.77248	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.76792	9.37208	-2.30564	-4.94435	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.91784	9.06183	-2.4051	-5.07135	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-1.98558	8.84545	-2.27425	-4.91237	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.12855	8.58585	-2.35595	-4.94894	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.28461	8.31789	-2.44772	-5.05907	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.33976	8.09071	-2.26005	-4.98317	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.43334	7.86906	-2.18837	-4.96273	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.56121	7.61451	-2.23987	-4.98342	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.80004	7.34128	-2.62941	-4.99962	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.89183	7.09452	-2.5207	-4.97299	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-3.01816	6.82606	-2.4394	-5.19191	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-3.00269	6.65165	-2.05132	-4.93969	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-3.19305	6.35954	-2.33154	-5.02372	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-3.18471	6.16136	-1.98402	-4.83626	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.49043	5.78633	-2.48683	-5.3933	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.49469	5.55105	-2.15915	-5.23887	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.77648	5.15742	-2.66442	-5.63371	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.77164	4.95963	-2.28463	-5.34275	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-4.00208	4.54691	-2.46481	-5.94364	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-4.00575	4.34128	-2.14056	-5.62937	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-4.29666	3.84635	-2.63608	-6.31752	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-4.30451	3.68013	-2.2975	-5.83615	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-4.51879	3.19665	-2.31831	-6.59687	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-4.4401	3.12691	-1.81938	-5.73003	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.70514	2.55574	-2.18204	-6.70586	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.65036	2.50533	-1.77405	-5.76598	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.87085	1.85263	-1.95791	-6.97678	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.82591	1.79778	-1.63674	-5.9988	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.93998	1.20679	-1.41924	-6.96233	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.92507	1.19005	-1.27167	-5.89118	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-5.01258	0.64411	-1.29466	-6.67942	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-5.0397	0.633927	-1.28779	-5.64438	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
